"METHOD","REGION","OBS_YEAR","ISLAND","PERM_SITE","CLIMATE_STATION_YN","SITE","REEF_ZONE","DEPTH_BIN","SITEVISITID","CCA","CORAL","EMA","HALI","I","MA","SC","SED","TURF","N","new.N","CCA_CORAL","BSR","MISSIONID","DATE_","SEC_NAME","new_MIN_DEPTH_M","new_MAX_DEPTH_M","LATITUDE_LOV","LONGITUDE_LOV","ANALYSIS_YEAR","ANALYSIS_SCHEME","TRANSECT_PHOTOS","EXCLUDE_FLAG","Oceanography","OCC_SITEID"
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00483","Forereef","Mid",8849,19.6610169491525,19.6610169491525,13.8983050847458,3.05084745762712,28.8135593220339,1.35593220338983,1.01694915254237,0,12.5423728813559,300,295,39.3220338983051,2.82926829268293,"HA1501",2015-04-17,"Palmyra",11,14.2,5.86988,-162.0797,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00485","Forereef","Mid",8809,24.390243902439,16.0278745644599,12.8919860627178,0.348432055749129,0,0,0,0,46.3414634146341,300,287,40.418118466899,0.87218045112782,"HA1501",2015-04-15,"Palmyra",9.9,10,5.863556,-162.0193,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00486","Forereef","Mid",8844,20.7612456747405,35.9861591695502,19.0311418685121,0.69204152249135,0,0.346020761245675,7.95847750865052,1.3840830449827,13.840830449827,300,289,56.7474048442907,4,"HA1501",2015-04-17,"Palmyra",7.8,10,5.896707,-162.1073,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00488","Forereef","Mid",8807,10.472972972973,30.0675675675676,11.1486486486486,0.337837837837838,0,0,0.337837837837838,0,47.6351351351351,300,296,40.5405405405405,0.851063829787234,"HA1501",2015-04-15,"Palmyra",9,9.6,5.870529,-162.0174,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00490","Forereef","Shallow",8909,38.6759581881533,35.5400696864112,16.3763066202091,4.18118466898955,0,0.348432055749129,2.4390243902439,0,2.4390243902439,300,287,74.2160278745645,26.625,"HA1501",2015-04-21,"Palmyra",4,6.5,5.888322,-162.1303,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00491","Forereef","Mid",8826,16.8350168350168,13.8047138047138,6.73400673400673,0.336700336700337,0,0,0.336700336700337,0,61.952861952862,310,297,30.6397306397306,0.494565217391304,"HA1501",2015-04-16,"Palmyra",9.4,10.4,5.868998,-162.0117,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00527","Forereef","Shallow",8818,42.756183745583,21.5547703180212,14.8409893992933,2.12014134275618,0.353356890459364,0,1.76678445229682,0.353356890459364,16.2544169611307,300,283,64.3109540636042,3.95652173913043,"HA1501",2015-04-16,"Palmyra",5,7.3,5.891557,-162.0524,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00528","Forereef","Shallow",8887,12.0567375886525,22.3404255319149,2.4822695035461,0,0,2.83687943262411,0,4.25531914893617,56.0283687943262,300,282,34.3971631205674,0.58433734939759,"HA1501",2015-04-20,"Palmyra",3.8,4,5.8854,-162.1175,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00529","Forereef","Shallow",8802,29.3333333333333,39.6666666666667,6.66666666666667,0.666666666666667,0.666666666666667,0,16.6666666666667,0,6.33333333333333,310,300,69,10.8947368421053,"HA1501",2015-04-15,"Palmyra",4.5,5.3,5.866717,-162.0438,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00531","Forereef","Mid",8806,9.31034482758621,63.7931034482759,9.6551724137931,0,0,0,0.344827586206897,0,16.8965517241379,300,290,73.1034482758621,4.3265306122449,"HA1501",2015-04-15,"Palmyra",10.5,10.7,5.870346,-162.0066,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00533","Forereef","Shallow",8888,4.56140350877193,2.80701754385965,1.75438596491228,0,33.6842105263158,1.05263157894737,0,0,56.140350877193,300,285,7.36842105263158,0.128834355828221,"HA1501",2015-04-20,"Palmyra",4,4,5.877209,-162.119,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00535","Forereef","Shallow",8901,6.47249190938511,45.3074433656958,2.26537216828479,0,0,0.970873786407767,0.323624595469256,0,44.6601941747573,320,309,51.7799352750809,1.13475177304965,"HA1501",2015-04-20,"Palmyra",3.9,5.1,5.884256,-162.12,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00509","Forereef","Mid",8860,21.9931271477663,36.0824742268041,16.4948453608247,1.3745704467354,0,0.687285223367698,3.43642611683849,0.343642611683849,19.5876288659794,300,291,58.0756013745705,2.86440677966102,"HA1501",2015-04-18,"Palmyra",12.8,14.2,5.862633,-162.1344,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00510","Forereef","Mid",8861,9.05923344947735,61.3240418118467,5.22648083623693,3.83275261324042,0.696864111498258,0.348432055749129,4.18118466898955,1.04529616724739,14.2857142857143,300,287,70.383275261324,4.80952380952381,"HA1501",2015-04-18,"Palmyra",15.1,16.4,5.863703,-162.1272,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00512","Forereef","Mid",8876,27.0175438596491,47.0175438596491,11.9298245614035,5.6140350877193,0,0.701754385964912,0,0.350877192982456,7.36842105263158,290,285,74.0350877192982,9.17391304347826,"HA1501",2015-04-19,"Palmyra",16.3,16.6,5.873995,-162.1317,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00515","Forereef","Mid",8884,30.8771929824561,19.6491228070175,21.7543859649123,4.21052631578947,10.8771929824561,0.701754385964912,0,5.26315789473684,6.66666666666667,300,285,50.5263157894737,6.85714285714286,"HA1501",2015-04-20,"Palmyra",13,14.5,5.881576,-162.1316,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00516","Forereef","Mid",8870,26.241134751773,21.2765957446809,29.0780141843972,0.354609929078014,0,0,0.354609929078014,0,22.6950354609929,300,282,47.5177304964539,2.09375,"HA1501",2015-04-19,"Palmyra",16.5,18,5.87524,-162.1659,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00518","Forereef","Deep",8874,14.8014440433213,37.5451263537906,10.8303249097473,7.22021660649819,0,0,5.41516245487365,0.72202166064982,23.4657039711191,300,277,52.3465703971119,2.23076923076923,"HA1501",2015-04-19,"Palmyra",18,23,5.866183,-162.1196,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00519","Forereef","Mid",8918,0.673400673400673,4.37710437710438,1.01010101010101,0,0,0,0,12.4579124579125,81.4814814814815,300,297,5.05050505050505,0.0619834710743802,"HA1501",2015-04-22,"Palmyra",14.6,15.5,5.866555,-162.1364,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00520","Forereef","Mid",8863,13.3064516129032,18.9516129032258,6.85483870967742,0,0.403225806451613,0,34.6774193548387,0,25.8064516129032,260,248,32.258064516129,1.25,"HA1501",2015-04-18,"Palmyra",14.5,17.1,5.884913,-162.1612,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00522","Forereef","Shallow",8913,28.5714285714286,37.5415282392027,15.9468438538206,3.65448504983389,0,0.664451827242525,0,0,13.6212624584718,310,301,66.1129568106312,4.62790697674419,"HA1501",2015-04-21,"Palmyra",5.8,7.3,5.886481,-162.1293,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00525","Forereef","Mid",8900,11.5254237288136,12.2033898305085,1.01694915254237,0.338983050847458,0,0,2.3728813559322,28.4745762711864,44.0677966101695,300,295,23.728813559322,0.538461538461538,"HA1501",2015-04-20,"Palmyra",16.6,16.7,5.879779,-162.1389,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00511","Forereef","Mid",8804,20.2797202797203,55.9440559440559,7.69230769230769,0,0,0,2.0979020979021,0,13.986013986014,300,286,76.2237762237762,5.45,"HA1501",2015-04-15,"Palmyra",8.5,8.8,5.875363,-162.0101,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00523","Forereef","Mid",8865,0,21.160409556314,0.68259385665529,0,0,0,28.3276450511945,9.55631399317406,40.2730375426621,300,293,21.160409556314,0.525423728813559,"HA1501",2015-04-18,"Palmyra",16,16.6,5.884469,-162.1675,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00621","Forereef","Mid",8880,22.1428571428571,24.2857142857143,10.3571428571429,6.42857142857143,0.714285714285714,0.714285714285714,4.64285714285714,1.42857142857143,29.2857142857143,300,280,46.4285714285714,1.54761904761905,"HA1501",2015-04-19,"Palmyra",12.19141,13.41055,5.896389,-162.08,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00630","Forereef","Mid",8855,38.6281588447653,13.3574007220217,21.2996389891697,9.38628158844765,6.49819494584837,0.36101083032491,0,0,10.4693140794224,300,277,51.985559566787,4.8,"HA1501",2015-04-18,"Palmyra",9.143554,14.02012,5.867521,-162.0661,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,-1,"PAL-00064","Forereef","Mid",8829,21.1111111111111,27.4074074074074,14.8148148148148,5.92592592592593,0.740740740740741,0,3.33333333333333,3.33333333333333,23.3333333333333,300,270,48.5185185185185,2.07936507936508,"HA1501",2015-04-16,"Palmyra",14.3249,14.3249,5.89733,-162.0782,"2015","RAMP_BASIC","-1",0,1,"OCC-PAL-003"
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00648","Forereef","Shallow",8923,23.4042553191489,17.7304964539007,2.83687943262411,3.90070921985816,47.1631205673759,0,0.709219858156028,0.354609929078014,3.90070921985816,300,282,41.1347517730496,10.5454545454545,"HA1501",2015-04-22,"Palmyra",3.352636,5.486132,5.868711,-162.0704,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,-1,"PAL-00065","Forereef","Mid",8853,20.6405693950178,15.6583629893238,28.1138790035587,18.1494661921708,4.62633451957295,0,0,0.355871886120996,12.4555160142349,300,281,36.2989323843416,2.91428571428571,"HA1501",2015-04-18,"Palmyra",14.3249,14.3249,5.86961,-162.0751,"2015","RAMP_BASIC","-1",0,1,"OCC-PAL-012"
"CNET","PRIAs",2015,"Palmyra",0,-1,"PAL-00066","Forereef","Mid",8868,38.961038961039,27.5974025974026,20.4545454545455,2.27272727272727,0.974025974025974,0.324675324675325,1.2987012987013,1.62337662337662,6.49350649350649,330,308,66.5584415584416,9.76190476190476,"HA1501",2015-04-18,"Palmyra",14.3249,14.3249,5.88322,-162.1332,"2015","RAMP_BASIC","-1",0,1,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00660","Forereef","Deep",8889,9.67741935483871,49.4623655913978,6.81003584229391,3.2258064516129,0,0,7.88530465949821,0.716845878136201,22.2222222222222,290,279,59.1397849462366,2.66129032258065,"HA1501",2015-04-20,"Palmyra",21.33496,23.77324,5.897332,-162.1454,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00538","Forereef","Shallow",8843,32.4137931034483,20.6896551724138,17.2413793103448,2.75862068965517,0,0,1.72413793103448,1.03448275862069,24.1379310344828,300,290,53.1034482758621,2.2,"HA1501",2015-04-17,"Palmyra",4.5,6,5.896308,-162.0989,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00539","Forereef","Shallow",8846,23.4875444839858,28.4697508896797,16.7259786476868,2.49110320284698,2.13523131672598,0,4.62633451957295,0,22.0640569395018,300,281,51.9572953736655,2.35483870967742,"HA1501",2015-04-17,"Palmyra",2.5,3.7,5.867108,-162.0588,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00540","Forereef","Shallow",8820,18.9516129032258,25.4032258064516,15.7258064516129,1.61290322580645,0,0.403225806451613,8.46774193548387,0.806451612903226,28.6290322580645,270,248,44.3548387096774,1.52777777777778,"HA1501",2015-04-16,"Palmyra",5.4,6.7,5.881852,-162.0357,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00544","Forereef","Shallow",8840,24.1379310344828,22.0689655172414,14.8275862068966,8.27586206896552,2.06896551724138,0,5.51724137931035,0.344827586206897,22.7586206896552,300,290,46.2068965517241,2.03030303030303,"HA1501",2015-04-17,"Palmyra",4.2,6.6,5.895882,-162.0801,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00546","Forereef","Shallow",8911,25.8389261744966,25.8389261744966,15.4362416107383,0.335570469798658,1.67785234899329,0.335570469798658,1.67785234899329,0.335570469798658,28.5234899328859,310,298,51.6778523489933,1.7906976744186,"HA1501",2015-04-21,"Palmyra",4.8,5.2,5.86702,-162.1086,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00560","Forereef","Deep",8845,4.33212996389892,23.826714801444,9.38628158844765,8.30324909747292,0,0.36101083032491,27.7978339350181,2.16606498194946,23.826714801444,290,277,28.158844765343,1.16417910447761,"HA1501",2015-04-17,"Palmyra",19.1,28,5.864777,-162.0389,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00562","Forereef","Deep",8823,5.43478260869565,45.6521739130435,11.9565217391304,1.81159420289855,0,0.36231884057971,14.4927536231884,0.36231884057971,19.9275362318841,300,276,51.0869565217391,2.51785714285714,"HA1501",2015-04-16,"Palmyra",20,23.3,5.87555,-162.0014,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00563","Forereef","Deep",8838,25,15.3571428571429,13.9285714285714,7.85714285714286,0,0,7.5,4.28571428571429,26.0714285714286,300,280,40.3571428571429,1.54794520547945,"HA1501",2015-04-17,"Palmyra",20.3,33,5.897885,-162.0777,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00595","Forereef","Mid",8825,5.59440559440559,61.5384615384615,4.1958041958042,0,0,0,1.04895104895105,0.34965034965035,27.2727272727273,300,286,67.1328671328671,2.46153846153846,"HA1501",2015-04-16,"Palmyra",12,13,5.875167,-162.0059,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00613","Forereef","Mid",8857,26.1648745519713,32.9749103942652,15.7706093189964,4.6594982078853,0,0,0.3584229390681,1.0752688172043,18.9964157706093,300,279,59.1397849462366,3.11320754716981,"HA1501",2015-04-18,"Palmyra",11.88662,12.80098,5.867066,-162.0979,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00620","Forereef","Deep",8854,14.4366197183099,8.45070422535211,12.6760563380282,14.0845070422535,0,0,0.352112676056338,12.3239436619718,37.6760563380282,300,284,22.887323943662,0.607476635514019,"HA1501",2015-04-18,"Palmyra",20.11582,24.38281,5.868796,-162.0723,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00714","Forereef","Mid",8881,25.3424657534247,8.21917808219178,6.50684931506849,0.342465753424658,0,0,17.1232876712329,0.342465753424658,42.1232876712329,300,292,33.5616438356164,0.796747967479675,"HA1501",2015-04-19,"Palmyra",15.23926,16.15361,5.889662,-162.1577,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00720","Forereef","Mid",8835,24.5791245791246,28.2828282828283,7.07070707070707,0,0,0,0,0,40.0673400673401,300,297,52.8619528619529,1.31932773109244,"HA1501",2015-04-17,"Palmyra",8.229198,10.05791,5.867065,-162.0168,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00731","Forereef","Mid",8892,40.2730375426621,6.48464163822526,10.580204778157,0,0,0,0.341296928327645,1.36518771331058,40.9556313993174,300,293,46.7576791808874,1.14166666666667,"HA1501",2015-04-20,"Palmyra",15.84883,16.76318,5.877114,-162.1385,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00740","Forereef","Mid",8796,24.113475177305,43.2624113475177,7.09219858156028,1.77304964539007,0.354609929078014,0.354609929078014,6.38297872340426,1.06382978723404,15.6028368794326,300,282,67.3758865248227,4.22222222222222,"HA1501",2015-04-15,"Palmyra",10.05791,11.88662,5.866144,-162.0486,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00742","Forereef","Mid",8914,31.1643835616438,39.041095890411,5.47945205479452,0.684931506849315,0,0.342465753424658,15.0684931506849,1.71232876712329,6.50684931506849,300,292,70.2054794520548,10.25,"HA1501",2015-04-22,"Palmyra",10.36269,11.88662,5.89554,-162.1328,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00743","Forereef","Mid",8895,51.027397260274,11.986301369863,14.3835616438356,0,0,0,0,1.02739726027397,21.5753424657534,300,292,63.013698630137,2.92063492063492,"HA1501",2015-04-20,"Palmyra",9.143554,9.753124,5.886027,-162.1342,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00666","Forereef","Deep",8920,22.4137931034483,46.551724137931,13.1034482758621,5.51724137931035,0.344827586206897,0,0,0,12.0689655172414,300,290,68.9655172413793,5.71428571428571,"HA1501",2015-04-22,"Palmyra",21.94453,24.07802,5.870733,-162.1309,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00671","Forereef","Deep",8902,32.5342465753425,21.9178082191781,13.3561643835616,0,0,0,2.3972602739726,10.2739726027397,19.5205479452055,300,292,54.4520547945205,2.78947368421053,"HA1501",2015-04-21,"Palmyra",20.11582,21.03017,5.872419,-162.1355,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00677","Forereef","Deep",8893,1.77304964539007,13.4751773049645,2.4822695035461,0,0,0,0,5.67375886524823,76.5957446808511,300,282,15.2482269503546,0.199074074074074,"HA1501",2015-04-20,"Palmyra",18.89668,19.20146,5.871585,-162.1491,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00689","Forereef","Deep",8834,6.45161290322581,48.0286738351254,11.4695340501792,1.4336917562724,0,0.3584229390681,19.7132616487455,0.3584229390681,12.1863799283154,300,279,54.4802867383513,4.34285714285714,"HA1501",2015-04-17,"Palmyra",21.63974,23.77324,5.875799,-162.0017,"2015","RAMP_BASIC","-1",0,0,"OCC-PAL-005"
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00690","Forereef","Mid",8795,12.9692832764505,32.4232081911263,18.4300341296928,1.70648464163823,9.89761092150171,1.36518771331058,0.68259385665529,0,22.5255972696246,300,293,45.3924914675768,1.9,"HA1501",2015-04-15,"Palmyra",12.80098,15.84883,5.869653,-162.0797,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00692","Forereef","Mid",8891,12.5435540069686,46.3414634146341,6.96864111498258,1.04529616724739,0,0,5.22648083623693,6.62020905923345,21.2543554006969,300,287,58.8850174216028,2.77049180327869,"HA1501",2015-04-20,"Palmyra",15.23926,16.15361,5.882568,-162.1528,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00695","Forereef","Mid",8904,25.4416961130742,23.6749116607774,9.18727915194346,4.9469964664311,19.0812720848057,0.353356890459364,1.06007067137809,0,16.2544169611307,300,283,49.1166077738516,2.95744680851064,"HA1501",2015-04-21,"Palmyra",12.19141,13.71533,5.874311,-162.1279,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00703","Forereef","Mid",8894,34.4322344322344,26.3736263736264,22.3443223443223,8.79120879120879,4.02930402930403,0.366300366300366,0,0,3.66300366300366,300,273,60.8058608058608,15.0909090909091,"HA1501",2015-04-20,"Palmyra",9.143554,9.448339,5.876438,-162.1285,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00710","Forereef","Mid",8903,32.5,38.9285714285714,13.9285714285714,7.5,1.78571428571429,0.714285714285714,0.357142857142857,0,4.28571428571429,300,280,71.4285714285714,14.2857142857143,"HA1501",2015-04-21,"Palmyra",12.80098,14.93447,5.879649,-162.1319,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00713","Forereef","Mid",8856,20.6185567010309,29.553264604811,18.5567010309278,6.18556701030928,0.687285223367698,0,2.06185567010309,0,22.3367697594502,300,291,50.1718213058419,2.24615384615385,"HA1501",2015-04-18,"Palmyra",12.19141,15.84883,5.866319,-162.1056,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00693","Forereef","Mid",8836,16.3763066202091,29.616724738676,15.6794425087108,4.18118466898955,0,0.348432055749129,3.48432055749129,4.8780487804878,25.4355400696864,300,287,45.993031358885,1.78378378378378,"HA1501",2015-04-17,"Palmyra",11.27705,16.15361,5.866396,-162.1026,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00744","Forereef","Mid",8882,4.02684563758389,20.1342281879195,2.68456375838926,1.67785234899329,0,0,10.738255033557,42.9530201342282,17.7852348993289,300,298,24.1610738255034,1.35849056603774,"HA1501",2015-04-19,"Palmyra",10.66748,12.80098,5.866912,-162.127,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00774","Forereef","Shallow",8813,39.9305555555556,22.5694444444444,15.625,0.347222222222222,0.347222222222222,0,12.5,0,8.68055555555556,300,288,62.5,7.2,"HA1501",2015-04-16,"Palmyra",4.266992,5.790917,5.898115,-162.0664,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00775","Forereef","Shallow",8798,49.3197278911565,1.70068027210884,6.80272108843537,1.02040816326531,0,0,0,0,41.156462585034,300,294,51.0204081632653,1.2396694214876,"HA1501",2015-04-15,"Palmyra",2.133496,3.352636,5.878011,-162.0393,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00788","Forereef","Shallow",8915,0,17.9054054054054,0,0,0,2.02702702702703,0,22.2972972972973,57.7702702702703,300,296,17.9054054054054,0.299435028248588,"HA1501",2015-04-22,"Palmyra",1.828711,2.743066,5.886407,-162.1137,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00856","Forereef","Mid",8890,27.5,42.1428571428571,9.64285714285714,3.21428571428571,0,0.357142857142857,7.14285714285714,0.357142857142857,9.64285714285714,300,280,69.6428571428571,6.96428571428571,"HA1501",2015-04-20,"Palmyra",10.05791,11.88662,5.866068,-162.0479,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00860","Forereef","Shallow",8848,15,35.625,4.375,6.25,29.0625,0,0.9375,0,8.75,330,320,50.625,5.78571428571429,"HA1501",2015-04-17,"Palmyra",4.5,6,5.868428,-162.0688,"2015","RAMP_BASIC","-1",0,0,NA
"CNET","PRIAs",2015,"Palmyra",0,0,"PAL-00863","Forereef","Mid",8847,27.7227722772277,31.023102310231,16.5016501650165,5.61056105610561,3.96039603960396,0.66006600660066,1.32013201320132,0,13.2013201320132,310,303,58.7458745874587,4.23809523809524,"HA1501",2015-04-17,"Palmyra",9.6,11.5,5.866544,-162.0603,"2015","RAMP_BASIC","-1",0,0,NA
